 Te =    5952.7321445468988      Ts =    4097.9607187878373      W =    2.8596174926778573E-002

 A_ik
   0.0000000000000000       0.68525921144623603       0.74216292969770392       0.75856451338535169       0.76566503104568773       0.76940219949485666       0.77161642175152023       0.77303812722164966       0.77400593582190258       0.77469478968701588       0.77520264351104307       0.77558787674211871       0.77588706458647649       0.77612407958607887       0.77631504581181709       0.77647117491412709       0.77660046003555439       0.77670872493960408       0.77680029452296107       0.77687843528153711       0.77694565175427122       0.77700389038237849       0.77705468243055098       0.77709924594213375       0.77713855962405476       0.77717341716201760       0.77720446767537332       0.77723224621265918       0.77725719699531903       0.77727969131609753     
   448559258.82584864        0.0000000000000000       0.74125792550589142       0.81409815342256719       0.83798815831725582       0.84926403362135994       0.85558116638089143       0.85950557222789392       0.86212093878686358       0.86395564316201601       0.86529429606492902       0.86630194921850645       0.86707995645759650       0.86769347499027982       0.86818599835276544       0.86858748835056088       0.86891914564460448       0.86919632213837250       0.86943036056970480       0.86962979126927387       0.86980113108488466       0.86994942902510575       0.87007864656171030       0.87019192755991537       0.87029179303856874       0.87038028379983656       0.87045906630732417       0.87052951226336261       0.87059275910417866       0.87064975647444087     
   53978609.377550595        43130229.665546492        0.0000000000000000       0.75521771303356244       0.83436806384778084       0.86193759872567299       0.87556949756080316       0.88349306137586836       0.88856456328029709       0.89202879654820322       0.89450987161756812       0.89635237533059919       0.89776056448872932       0.89886233384453840       0.89974134518261895       0.90045432226484123       0.90104089426346179       0.90152946157865099       0.90194082895570482       0.90229053113447311       0.90259036459666497       0.90284942187820183       0.90307480551676400       0.90327213059932043       0.90344588476036802       0.90359969017317887       0.90373649696705816       0.90385872789535215       0.90396838784138867       0.90406714762345419     
   12413592.193004036        8326485.6707477411        8827730.8569622505        0.0000000000000000       0.76079755388000869       0.84308047526747509       0.87272017881242381       0.88779917557486177       0.89677690454746661       0.90264144079974051       0.90671793951088342       0.90968195116750272       0.91191230908244203       0.91363682411259672       0.91500004234216370       0.91609767757187854       0.91699535674648358       0.91773940499737572       0.91836333913016266       0.91889192899904704       0.91934382145197746       0.91973328372126928       0.92007139041244401       0.92036684925736689       0.92062658666373509       0.92085617010617038       0.92106011755872308       0.92124212736735389       0.92140525120569716       0.92155202573050798     
   4009532.5459092516        2507579.8032693504        2184653.7138414397        2656028.7936566528        0.0000000000000000       0.76358662937825805       0.84765098711586129       0.87856974244993213       0.89459950191733317       0.90430396467417562       0.91073696068356513       0.91526681023781409       0.91859837774715525       0.92113098980217756       0.92310714633466284       0.92468215295976997       0.92595975570706235       0.92701167905802051       0.92788894644996911       0.92862874343430690       0.92925873925759628       0.92979989718084355       0.93026835347837555       0.93067670451666984       0.93103490735088990       0.93135092191114766       0.93163117672551643       0.93188091184237976       0.93210443482977356       0.93230531429190033     
   1598850.3378391797        965128.61459719075        773950.59876430733        766481.14967893716        1009759.7598933026        0.0000000000000000       0.76518013780083316       0.85035409826762487       0.88211824922267501       0.89880583430190542       0.90903197114891832       0.91588565752474405       0.92075977450069801       0.92437671515355302       0.92714857520548122       0.92932733250382460       0.93107544769917971       0.93250215115687396       0.93368342917843306       0.93467365833253746       0.93551269218852273       0.93623034471772959       0.93684931944709604       0.93738717689407558       0.93785768826899873       0.93827178683128953       0.93863824915348937       0.93896419121995078       0.93925543517285570       0.93951678415276541     
   736278.78921989689        435412.37848538405        334188.45497279440        302819.02131688263        323532.48317760404        449315.24126676720        0.0000000000000000       0.76617598939357268       0.85208781253769650       0.88443983914728974       0.90160139399470451       0.91221453172892486       0.91938806977996823       0.92452950903731179       0.92837214034439053       0.93133628869858154       0.93368022930571970       0.93557130383843012       0.93712257153703382       0.93841305580127510       0.93949956708680060       0.94042392796699492       0.94121755927199480       0.94190448644543756       0.94250336563649217       0.94302888243006755       0.94349273810293643       0.94390435818230889       0.94427141007146986       0.94460018690815084     
   376501.39442745899        219772.66503418318        164295.40712849065        141879.52726522906        138244.49773526075        155309.04580292490        223895.55047196848        0.0000000000000000       0.76683985169962510       0.85326717129645591       0.88604451690252994       0.90355885778983336       0.91446697316252590       0.92188930264467295       0.92724236516494307       0.93126644470892195       0.93438732078740727       0.93686755833637603       0.93887790337951360       0.94053414153561443       0.94191749891361554       0.94308658052525896       0.94408468252353295       0.94494444470780647       0.94569090785364607       0.94634357929755286       0.94691786252358578       0.94742606772287619       0.94787813964121614       0.94828219062533647     
   208498.51254736091        120641.33351452467        88651.052235009061        74329.245385885297        68852.430801103779        70406.328787726598        81975.673225107850        121510.67205480020        0.0000000000000000       0.76730453693063250       0.85410618283775053       0.88720117455773140       0.90498519079779838       0.91612328735917170       0.92374292523628543       0.92926634508960859       0.93343843589713127       0.93668867826120172       0.93928262185767564       0.94139343305473833       0.94313887272522534       0.94460178976309228       0.94584213124972050       0.94690431041097090       0.94782190258995591       0.94862073668308300       0.94932098765432094       0.94993862752246983       0.95048645303731638       0.95097482730392924     
   122933.89036346483        70691.370594142034        51332.499610887440        42203.860223106916        37884.307426750129        36771.457439799306        38920.307767517988        46544.539100928203        70493.299854855184        0.0000000000000000       0.76764248034016369       0.85472451801628668       0.88806300493437818       0.90605779667100217       0.91737866772014942       0.92515741296804233       0.93081998459255877       0.93511436860840635       0.93847260667669763       0.94116236305117718       0.94335855359241283       0.94518039211522775       0.94671193978276591       0.94801416020800278       0.94913232336871634       0.95010073034488896       0.95094582781531178       0.95168831912565022       0.95234463026837812       0.95292794973138195     
